Page ID	Title	Author	Composition Year	Original Language	Translator	Translation Year	Project	Subject	Source URL	Text
239928	A Nina (Corazzini)	Sergio Corazzini	XX secolo				Letteratura	Poesie dialettali		"Che te penzi, Ninè, quer che m'hai detto
riguardo a tu' fratello, nun m'importa!
Tu se' rimasta pura, e er core in petto
batte, pensanno a te, come 'na vorta.

Tu se' innocente, tu, nun sarai morta
pe' me, come me dichi ner bijetto;
sarebbe proprio 'na gran cosa storta:
lassà pe' 'n'assassino, 'n'angioletto!

Si lui ha ammazzato, tutt'er disonore
ricasca su de lui! Le tu' parole
nun m'hanno fatto sentì male ar core!

Che te credi, che io c'abbia penzato
a quer ch'ai scritto? Eh, Nina, guarda er sole:
lui tocca er fango, embè, s'è mai sporcato?"
307375	A Nnunziata	Giuseppe Gioachino Belli	1831				letteratura	sonetti	Indice:Sonetti romaneschi VI.djvu	
308469	A oggnuno er zuo	Giuseppe Gioachino Belli	1844				letteratura	sonetti	Indice:Sonetti romaneschi V.djvu	
306698	A padron Marcello	Giuseppe Gioachino Belli	1833				letteratura	sonetti	Indice:Sonetti romaneschi III.djvu	
3110	A Parteneide (1881)	Alessandro Manzoni	1809				letteratura	Poesie	Indice:Opere varie (Manzoni).djvu	
36263	A pena pare ch'io saccia cantare	Iacopo Mostacci	XIII secolo				duecento	Poesie		"A pena pare ch’io saccia cantare
nè gioi mostrare ch’eo degia placire,
c’a me medesmo credo esser furato
considerando lo breve partire;
e se non fosse ch’è più da laudare{{R|5}}
quell’om che sa sua voglia coverire,
quando gli avene cosa oltra suo grato,
non canteria nè faria gioi parire.
E però canto, donna mia valenti,
ch’eo so veracementi{{R|10}}
c’assai vi gravaria di mia pesanza;
però, cantando, vi mando allegranza,
chè crederete di me certamenti,
poi la vi mando, ch’eo n’agio abondanza.
Abondanza non n’ò, ma dimostrare{{R|15}}
vogliol’a voi, da cui mi sol venire,
ch’eo non fui allegro mai nè confortato
se da voi non venisse, a lo ver dire.
E sì come candela si rischiare
prendendo foco e dona a altrui vedire,{{R|20}}
di questo son per voi adottrinato
ch’eo canto e fac[c]io ad altrui gioi sentire.
Ma però canto sì amorosamenti
a ciò che sia gaudenti
lo meo coragio di bona speranza,{{R|25}}
ca s’eo son sofretoso d’abondanza
sarò, madonna da voi mantenenti
ricco a manente di gioi e di bombanza.
Di bombanza e di gio[ia] sol[l]azare
averia plenamente meo volire;{{R|30}}
ma un disio mi tene occupato:
quale aver soglio lo pogo cherire.
E sì com’eu son dutto ad aquistare
così son dutto, donna, a mantenire,
che dentr’al cor sta sì imaginato{{R|35}}
c’altro non penso nè mi par vedire.
E so c’avete fatto drittamenti
s’io non sento tormenti,
sì ne sent’eu gran gioi e allegranza;
però quando risento la gravanza,{{R|40}}
[che] contene la gioi che fue presenti,
parte da pena la mia rimembranza.
La rimembranza mi fa disiare
e lo disio mi face languire
[per] ch’eo non sono da voi confortato.{{R|45}}
ca per voi l’aio e per voi penso avire
tosto por[r]ia di banda pria tornare.
Como di Pelio non por[r]ia guarire
quell’om che di sua lancia l’à piagato
se non [ri]fina poi di riferire,{{R|50}}
così, madon[n]a mia, similementi
mi conven brevementi
ac[c]ostarme di vostra vicinanza,
ch’è la gio[i] là ’nde colsemi la lanza.
Con quella credo tosto e brevementi{{R|55}}
vincere pena e stutar disïanza.
La disïanza non si pò astutare
senza di quel che nd’ave lo podire
di ritenere e di darmi cumiato
como la cosa si possa compire.{{R|60}}
Donqua, meglio conven merzè chiamare
che ci provegia e no lassi perire
lo suo servente di gioi prolungato,
c’a fino amore faria displacire.
Ed io son certo che nd’è benvoglienti,{{R|65}}
c’Amor gioi li consenti
ch’ell’è gioioso e di gioi con crianza;
ond’eo [n]di spero aver con sicuranza
quello che gli adomando alegramenti,
poi ch’ell’è criator di ’namoranza.{{R|70}}"
243073	A Peta	Anonimo	Antichità	latino	Giacomo Zanella	1868	letteratura	poesie	Indice:Versi di Giacomo Zanella.djvu	
306025	A Pippo de R...	Giuseppe Gioachino Belli	XIX secolo				letteratura	sonetti	Indice:Sonetti romaneschi I.djvu	
742669	A Postumo cortigiano	Giovanni Prati	1852					sonetti	Indice:Prati, Giovanni – Poesie varie, Vol. II, 1916 – BEIC 1901920.djvu	
306306	A ppadron Giascinto	Giuseppe Gioachino Belli	1832				letteratura	sonetti	Indice:Sonetti romaneschi II.djvu	
307418	A ppijjà mojje pènzece un anno e un giorno	Giuseppe Gioachino Belli	1831				letteratura	sonetti	Indice:Sonetti romaneschi VI.djvu	
308323	A pproposito	Giuseppe Gioachino Belli	1837				letteratura	sonetti	Indice:Sonetti romaneschi V.djvu	
62617	A qualunque animal che vive in terra	Piero degli Albizzi	XV secolo				letteratura	Poesie		"A qualunque animal che vive in terra
è concesso da Dio
per natura seguire alcuna cosa
altra al comun desio,
{{R|5}}per la quale il pensier s'adagia e posa
e fuor di sé ogn'altra cura serra.
L'uccel rapace in guerra
si diletta e nutrica;
la picciola formica,
{{R|10}}per conservar la sua povera vita,
nel vago e dolce tempo s'afatica;
la natura del veltro lui invita
a seguir lepri, cavriuoli e cerbi,
né cotal voglia in lui mai è finita,
{{R|15}}benché spesso si spolpi e si disnervi.

A l'uomo è conceduta la ragione,
per la qual si diparte
dalla natura degli altri animali.
Chi quella pon da parte
{{R|20}}e dassi a seguitare e vizî mali,
d'essere uom rimuove la cagione.
Quanto mala pigione
è quella di coloro,
che solo in far tesoro,
{{R|25}}in voluttà e pompe sono attenti,
lasciando quel che la ragion dà loro!
Ragion ci mena e guida co' suo venti
a seguitar virtù, per lo qual bene
i vizî tutti in noi son morti e spenti,
{{R|30}}sempre crescendo di gloria la spene.

Tutti color ch'adirizzan lor vita
in ricchezze mondane,
sanza cercar che cosa sia virtute,
fanno lor voglie vane,
{{R|35}}non intendendo qual sia lor salute,
né 'n qual cammin la natura gli 'nvita.
Essa, gridando — Aita! —,
spesse volte ci chiama,
come quella che brama
{{R|40}}ognora el nostro bene; ma noi sciocchi,
sempre fuggendo Quel che più ci ama,
nel più aspro sentier voltiam più gli occhi:
però saggio è colui che si provede
di buono schermo, innanzi ch'a lui tocchi
{{R|45}}el colpo di Colui ch'è ferma fede.

La volontà malvagia, che sommette
quasi d'ognun le forze,
benché de' saggi men più degli sciocchi,
di noi solo le scorze
{{R|50}}lascia, rodendol dentro; e noi, degli occhi
orbi, ignoriamo. Ahi, quanto mal ci mette!
Non sia verun che nette
speri suo vane voglie
esser, d'amore doglie.
{{R|55}}Questa con donne e con dolce vivande
ci aletta, e to' di liberta' le spoglie
a qualunque lei segue. Ahi, quanto è grande
l'ignoranza che regna infra' mortali:
lasciare il ben che 'nnanzi a noi si spande,
{{R|60}}per seguir nostre voluttà bestiali!

Quella malvagia lupa, che più fame
ha quanto più si pasce,
con suo lusinghe in gran ruina mena
qual uomo al mondo nasce
{{R|65}}atto a seguirla, e con crudel catena
lo stringe e tira alle sua voglie brame.
Non più di color grame
son quell'alme appenate,
le qua' sempre assetate,
{{R|70}}veggendosi da presso le chiar'acque,
e del gustare son sempre private.
O misero colui a chi più piacque
lasciar virtù per acquistar tesoro,
e 'n cui l'ardente sete mai non tacque,
{{R|75}}sempre apetendo più quant'ha più oro!

Ecco la pompa ancor, che ci dimostra,
con suo false ragioni,
noi valer tanto quanto siàn prezzati;
da varie openïoni
{{R|80}}dell'ignorante volgo impazzati,
ci fa fuggir beatitudo nostra.
Alcun suo tempo in giostra
consuma e 'n farsi ornato
per esser nominato
{{R|85}}dagli altri il più valente o 'l più giulivo.
Alcun, benché nol vaglia, fia inclinato
a voler che ciascun, pur ricco e privo,
l'onori e segua come suo signore.
Per Dio, lasciam le pompe, e Quel che vivo
{{R|90}}fa sempre altrui seguiàn con fermo core!

Canzon mia, benché nuda
sie di vaghi ornamenti,
non vo' che tu paventi,
ma va' sicuramente in ciascun loco,
{{R|95}}gridando ad alta voce: — State attenti
sempre a fuggir de' vizî el tristo gioco!
Ciascun si volga a seguitar virtute
la qual chi segue, sé dell'aspro foco
trae e conduce a porto di salute! —"
688259	A Quel divo d'Amor raggio possente	Giovanni Battista Cotta					Letteratura	Sonetti	Indice:Zappi, Maratti - Rime I.pdf	
746677	A quel segnor, cui dai tal nominanza	Cione di Baglione	XIII secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
692878	A quel Toro colà sparso, e distinto	Benedetto Menzini					Letteratura	Sonetti	Indice:Zappi, Maratti - Rime I.pdf	
932340	A Roumanille	Jules Cassini	1911	occitano	Emanuele Portal	1911		poesie	Indice:Antologia provenzale, Hoepli, 1911.djvu	
3599	A Satana	Giosuè Carducci	1863				letteratura	Poesie	Indice:Poesie_(Carducci).djvu	
827060	A Silvia (Lucas)	Giacomo Leopardi					Letteratura	Poesie	Indice:The Oxford book of Italian verse.djvu	
413364	A spass less gugient ir		1908	romancio				poesie	Indice:Decurtins - Rätoromanische chrestomathie, IX.djvu	
932511	A Sully-Prudhomme	Louis-Xavier de Ricard.	1911	occitano	Emanuele Portal	1911		poesie	Indice:Antologia provenzale, Hoepli, 1911.djvu	
254887	A Teresa Barrera-Fogazzaro di Vicenza	Giacomo Zanella	1861				letteratura	Poesie	Indice:Versi di Giacomo Zanella.djvu	
307371	A Teta	Giuseppe Gioachino Belli	1831				letteratura	corone di sonetti	Indice:Sonetti romaneschi VI.djvu	
742867	A Ugo Foscolo	Giovanni Prati	1844					sonetti	Indice:Prati, Giovanni – Poesie varie, Vol. I, 1916 – BEIC 1901289.djvu	
742875	A un amico (Prati)	Giovanni Prati	1844					sonetti	Indice:Prati, Giovanni – Poesie varie, Vol. I, 1916 – BEIC 1901289.djvu	
324207	A un poeta di gran fama	Saverio Bettinelli					letteratura	Poesie	Indice:Scherzi poetici di vari celebri autori italiani e veneziani.djvu	
742905	A un rosignolo	Giovanni Prati	1847					sonetti	Indice:Prati, Giovanni – Poesie varie, Vol. I, 1916 – BEIC 1901289.djvu	
367311	A un villanel novizio di un convento	Un Poeta Lombardo	1834				Letteratura	Poesie	Indice:Scherzi poetici di vari celebri autori italiani e veneziani.djvu	
932510	A una bionda	A. Quercy.	1911	occitano	Emanuele Portal	1911		poesie	Indice:Antologia provenzale, Hoepli, 1911.djvu	
932431	A una donna	Jules Veran	1911	occitano	Emanuele Portal	1911		poesie	Indice:Antologia provenzale, Hoepli, 1911.djvu	
932497	A una spada	Auguste Fourès	1911	occitano	Emanuele Portal	1911		poesie	Indice:Antologia provenzale, Hoepli, 1911.djvu	
742742	A una straniera	Giovanni Prati	1876					sonetti	Indice:Prati, Giovanni – Poesie varie, Vol. II, 1916 – BEIC 1901920.djvu	
124399	A Venere (Danesi)	Saffo	Antichità	greco	Achille Giulio Danesi	1886	letteratura	Poesie/Odi	Indice:Poesie greche.djvu	
53883	A Venere (Pindemonte)	Saffo	Antichità	greco	Ippolito Pindemonte	1781	letteratura	Poesie/Odi		"Venere eterna, in variopinto soglio,
     Di Giove fìglia, artefice d'inganni,
     O Augusta, il cor deh tu mi serba spoglio
               Di noje e affanni.

E traggi or quà, se mai pietosa un giorno,{{R|5}}
     Tutto a' miei prieghi il favor tuo donato,
     Dal paterno venisti almo soggiorno,
               Al cocchio aurato

Giugnendo il giogo. I passer lievi, belli
    Te guidavano intorno al fosco suolo{{R|10}}
     Battendo i vanni spesseggianti, snelli
               Tra l'aria e il polo,

Ma giunser ratti: tu di riso ornata 
     Poi la faccia immortal, qual soffra assalto 
     Di guai mi chiedi, e perchè te, beata,{{R|15}}
               Chiami io dall'alto.

Qual cosa io voglio più che fatta sia 
     Al forsennato mio core, qual caggìa
     Novello amor ne' miei lacci: chi, o mia 
              Saffo, ti oltraggia?{{R|20}}

S'ei fugge, ben ti seguirà tra poco, 
     Doni farà, s'egli or ricusa i tuoi, 
     E s'ei non t'ama, il vedrai tosto in foco, 
               Se ancor nol vuoi.

Vienne pur ora, e sciogli a me la vita {{R|25}}
     D'ogni aspra cura, e quanto io ti domando 
     Che a me compiuto sia compj, e m'aita
               meco pugnando."
46810	A Vincenzo Bellini	Mario Rapisardi	1867				letteratura	odi	Indice:Vincenzo Bellini (Calcedonio Reina).djvu	
37029	A Vincenzo Monti	Ugo Foscolo	1805				letteratura	Poesie	Indice:Foscolo_-_Poesie,1856.djvu	
742653	A Vittorio Alfieri	Giovanni Prati	1852					sonetti	Indice:Prati, Giovanni – Poesie varie, Vol. II, 1916 – BEIC 1901920.djvu	
883154	A voi parlo, o Giovanette	Ercole Maria Zanotti	XVIII secolo				Letteratura	Canzoni	Indice:Zappi, Maratti - Rime II.pdf	
746599	A voi, che ve ne andaste per paura	Rustico Filippi	XIII secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
746623	A voi, Chierma, so dire una novella	Rustico Filippi	XIII secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
746600	A voi, messere Iacopo comare	Rustico Filippi	XIII secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
307587	A vvoi de sotto	Giuseppe Gioachino Belli	1837				letteratura	sonetti	Indice:Sonetti romaneschi VI.djvu	
932384	A W. Bonaparte Wyse	Anselme Mathieu	1911	occitano	Emanuele Portal	1911		poesie	Indice:Antologia provenzale, Hoepli, 1911.djvu	
168357	A' piè dell'Etna	Alfio Belluso	1899				Letteratura	Poesie		"Intorno agli abituri ermi e quieti 
Fioriscon gli orti: Cibali declina 
Piccolo e bianco in mezzo agli aranceti, 
Grande Catania sta sulla marina.

Macchie di fichi d’india, aspri roveti 
S’ammucchian sulla balza e la vicina 
Lava: di luccichi trepidi e lieti 
Splende del Jonio giù l’onda turchina.

E su, d’agresti voci, nella blanda 
Quiete, e delle antiche opere ’l suono 
Par ne’ colli vitiferi si spanda.

Fra tante cose instabili, fra tante 
Fragili cose, guarda Etna dal trono 
Boscoso, nella gloria di gigante.

II.

Si distende di pochi jugeri ’l prato, 
A’ pie’ dell’ Etna, o solitudin: quivi 
Sovra un masso di lava ermo adagiato, 
Scopresi ’l casolare fra gli ulivi.

Sul breve pian, d’ortaglie seminato, 
Versa una fontanella i dolci rivi, 
E sul fiorito arancio e ’l pergolato 
Cantan nell’ alba i passeri giulivi.

Rumina il bue, latra sull’uscio il cane 
Del casolar custode: rosse accanto 
Pendon da’ rami giù le melagrane.

Un buon vecchio colono, dall’antica 
Fede e i costumi antichi, come un santo 
Qui vive, fra la pace e la fatica."
307394	Abbada a cchi ppijji!	Giuseppe Gioachino Belli	1831				letteratura	sonetti	Indice:Sonetti romaneschi VI.djvu	
742797	Abbandono	Giovanni Prati	1878					sonetti	Indice:Prati, Giovanni – Poesie varie, Vol. II, 1916 – BEIC 1901920.djvu	
520235	Abito eletto e sovra ogni altro altero	Maria Selvaggia Borghini					Letteratura	Sonetti/Scritture di donne	Indice:Zappi, Maratti - Rime I.pdf	
869156	Abitudini	Cesare Pavese	1936				letteratura	poesie	Indice:Pavese - Poesie edite e inedite.djvu	
478886	Accorr'uomo, accorr'uomo! i' son rubato!	Matteo Frescobaldi	XIV secolo					sonetti	Indice:Le Rime di Cino da Pistoia.djvu	
745951	Accorri accorri accorri, uom, a la strada	Cecco Angiolieri	XIII secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
306169	Accusì va er monno	Giuseppe Gioachino Belli	1831				letteratura	sonetti	Indice:Sonetti romaneschi I.djvu	
532369	Aci, non ti partir, stiam cheti e bassi	Giovanni Bartolomeo Casaregi					Letteratura	Sonetti	Indice:Zappi, Maratti - Rime I.pdf	
742761	Acqua	Giovanni Prati	1876					sonetti	Indice:Prati, Giovanni – Poesie varie, Vol. II, 1916 – BEIC 1901920.djvu	
932466	Acqua e sole	Cesar Sarato	1911	occitano	Emanuele Portal	1911		poesie	Indice:Antologia provenzale, Hoepli, 1911.djvu	
93547	Acqua limpida sorge e si diffonde	Papa Urbano VIII	1635				letteratura	sonetti	Indice:AA. VV. - Lirici marinisti.djvu	
3229	Ad Angelica Palli	Alessandro Manzoni	1827				letteratura	Poesie		"Prole eletta dal Ciel, {{AutoreCitato|Saffo|Saffo}} novella
che la prisca Sorella
di tanto avanzi in bei versi celesti
e in santi modi onesti,
{{R|5}}canti della infelice tua rivale,
del Siculo sleale
nello scoglio fatal, m'attristi; ed io
ai numeri dolenti
t'offro il plauso migliore, il pianto mio.
{{R|10}}Ma tu credilo intanto ad alma schietta,
che d'insigne vendetta
l'ombra illustre per te placata fora,
se il villano amator vivesse ancora."
827058	Ad Angelo Mai	Giacomo Leopardi					Letteratura	Poesie	Indice:The Oxford book of Italian verse.djvu	
883217	Ad Elena (Poe-Ragazzoni 1896)	Edgar Allan Poe	1848	inglese	Ernesto Ragazzoni	1896		Poesie	Indice:Garrone-Ragazzoni - Edgar Allan Pöe, Roux Frassati, Torino, 1896.pdf	
120790	Ad Elena (Poe-Ragazzoni 1956)	Edgar Allan Poe	1848	inglese	Ernesto Ragazzoni	1896	letteratura	poesie		"T’ho veduta una volta, una, una sola,
anni son, non rammento ben più quanti,
ma non molti, e quell’ore, quegl’istanti
{{R|4}}non mi sono al pensier più che una fola.

Fu una notte di luglio, e dalla luna
piena, che, come l’animo tuo anelo,
si cercava una via traverso il cielo,
{{R|8}}cadea, nel sogno e nel mister, com’una

fascia di seta diafana, d’argento,
sui volti aperti e attoniti di mille
e mille rose, in linea, tranquille
{{R|12}}in un giardino magico, ove il vento

non osava passar che sulle punte
de’ piè: cadea sul volto delle rose
che esalavan le loro alme odorose,
{{R|16}}in cambio di que’ rai, quasi consunte

in una morte estatica; cadea
sul volto delle rose che spiegate
aulivano e languivano ammaliate
{{R|20}}dal tuo sguardo, dal tuo sguardo di dea.

Là ti vid’io seduta, tutta in bianco,
mentre cadea la luna sulle cose
tutte e sul volto assorto delle rose
{{R|24}}e sovra il tuo, composto in atto stanco!

Oh! a que’ viali, laggiù, in su quella mezza
notte di luglio non fu già un destino
arcano che mi trasse al tuo giardino
{{R|28}}a respirare l’intima dolcezza

di quelle rose addormentate? Oh aiuole!
niun suon! tutto era immerso nel sopore,
tutto, salvo me e te (ciel, come il cuore
{{R|32}}mi trema ancora a queste due parole:

«salvo me e te»). Ristetti, ti guardai
e ogni cosa disparve in quel momento
(certo, qualche divino incantamento
{{R|36}}mi traeva a quel parco), ti guardai,

e i fior, l’acque, le piante gaudïose
più non furono, e l’erba si fe’ bruna,
e la luce perlacea della luna
{{R|40}}si spense... l’odor stesso delle rose

morì in grembo all’aüre tranquille!
Tutto, tutto svanì, salvo te, salvo
il tuo sguardo, il tuo spirito nell’alvo
{{R|44}}misterïoso delle tue pupille!

Più non vidi che quelle, quelle tue
pupille, altro non vidi fino a quando
non tramontò la luna! quale blando
{{R|48}}sogno! quanto incantesimo in quei due

astri e quanti pensier! qualche dolore
ignoto parea farli anche più buoni,
quante carezze, quante visïoni
{{R|52}}e quale — oh quale! — oceano d’amore!

..................................

Come la luna si tuffò tra i crocchi
delle nuvole, lungi, in occidente,
come una fata tu, soavemente
{{R|56}}dileguasti tra i fiori, ma i tuoi occhi

rimasero! Rimasero! e pur ora
io li vedo (oh! prodigio senza nome!)
io li vedo! ogni dove e sempre come
{{R|60}}due veneri in fulgor, pria dell’aurora."
